id,page,category,jp,kana,pos,km,example_jp,example_km
d167_07,167,vocab,高さ,たかさ,,កម្ពស់,,
d167_08,167,vocab,方向,ほうこう,,ទិសដៅ,,
d167_09,167,vocab,変更,へんこう,,ការផ្លាស់ប្តូរ,,
d167_10,167,vocab,車輪,しゃりん,,កង់ឡាន / កង់រុញ,,
d167_11,167,vocab,外側,そとがわ,,ផ្នែកខាងក្រៅ,,
d167_12,167,vocab,支柱,しちゅう,,បង្គោលទ្រ / ដែកបង្គោលជ្រុង,,
d167_13,167,vocab,握り,にぎり,,ការកាន់ / ក្ដាប់,,
d167_14,167,vocab,前,まえ,,ខាងមុខ,,
d167_15,167,vocab,押して,おして,,រុញទៅមុខ,,
d167_16,167,vocab,移動,いដូ / いどう,,ការផ្លាស់ទី / ការបម្លាស់ទី,,
d167_17,167,vocab,荷台,にだい,,ទ្រុងឡាន / កន្លែងដាក់អីវ៉ាន់លើឡាន,,
d167_18,167,vocab,引き出す,ひきだす,,ទាញចេញមកក្រៅ,,
d167_19,167,vocab,後ろ向き,うしろむき,,បែរខ្នង / ថយក្រោយ,,
d167_20,167,vocab,回って,まわって,,បត់ / វិលជុំវិញ,,
d167_21,167,vocab,障害物,しょうがいぶつ,,ឧបសគ្គ / របស់របររារាំងផ្លូវ,,
d167_22,167,vocab,段差,だんさ,,កម្រិតកម្ពស់ខុសគ្នា / ថ្នាក់ជណ្ដើរតូចៗ,,
d167_23,167,vocab,確認,かくにん,,ការបញ្ជាក់ / ការផ្ទៀងផ្ទាត់,,
d167_24,167,vocab,見通し,みとおし,,ការមើលឃើញ / ចក្ខុវិស័យ,,
d167_25,167,vocab,悪い,わるい,,ដែលមិនល្អ / ពិបាកមើល,,
d167_26,167,vocab,場所,ばしょ,,ទីកន្លែង,,
d167_27,167,vocab,一時停止,いちじていし,,ការឈប់មួយភ្លែត / ការឈប់បណ្ដោះអាសន្ន,,
d167_28,167,vocab,床,ゆか,,កម្រាលឥដ្ឋ / ផ្ទៃបាត,,
d167_29,167,vocab,傾いて,かたむいて,,ដែលទ្រេត / ផ្អៀង,,
d167_30,167,vocab,場合,ばあい,,ករណី / ក្នុងករណី,,
d167_31,167,vocab,倒れる,たおれる,,ដួល / រំលំ,,
d167_32,167,vocab,注意,ちゅうい,,ការប្រុងប្រយ័ត្ន,,
d167_33,167,vocab,一人,いちにん / ひとり,,មនុស្សម្នាក់,,
d167_34,167,vocab,扱う,あつかう,,កាន់កាប់ / ចាត់ចែង / ប្រើប្រាស់,,
d167_35,167,vocab,約,やく,,ប្រហែល / ខ្ទង់,,
d167_36,167,vocab,キログラム,,,គីឡូក្រាម,,
d167_37,167,vocab,を超える,をこえる,,លើសពី / ហួសពី,,
d167_38,167,vocab,二人,ににん / ふたり,,មនុស្សពីរនាក់,,
d167_39,167,vocab,長い,ながい,,ដែលវែង,,
d167_40,167,vocab,距離,きょり,,ចម្ងាយ,,
d167_41,167,vocab,止まる,とまる,,ឈប់,,
d167_42,167,vocab,曲がる,まがる,,បត់ / កោង,,
d167_43,167,grammar,〜の前,,វេយ្យាករណ៍,មុនពេល... / នៅខាងមុខ...,,
d167_44,167,grammar,〜中,,វេយ្យាករណ៍,នៅក្នុងកំឡុងពេល...,,
d167_45,167,grammar,〜場合,,វេយ្យាករណ៍,ក្នុងករណី... / នៅពេលដែល...,,
d167_46,167,grammar,〜上,,វេយ្យាករណ៍,នៅខាងលើ...,,
d167_47,167,grammar,〜向き,,វេយ្យាករណ៍,បែរទៅរកទិស... (ឧទាហរណ៍៖ 後ろ向き = បែរទៅខាងក្រោយ),,
d167_48,167,grammar,〜ほど,,វេយ្យាករណ៍,ប្រហែលជា... / ខ្ទង់... (ឧទាហរណ៍：2メートルほど = ប្រហែលជា ២ ម៉ែត្រ),,
d168_01,168,vocab,ラッシングベルト,,,ខ្សែរឹតចងអីវ៉ាន់ (ខ្សែក្រវាត់រឹតទំនិញ),,
d168_02,168,vocab,テールゲートリフター,,,កន្ទុយឡានលើកដាក់អីវ៉ាន់ (ជណ្តើរយន្តកន្ទុយឡាន),,
d168_03,168,vocab,エンジン,,,ម៉ាស៊ីន,,
d168_04,168,vocab,ブレーキ,,,ហ្វ្រាំង,,
d168_05,168,vocab,手前,てまえ,,នៅខាងមុខ / មុនពេលទៅដល់,,
d168_06,168,vocab,速度,そくど,,ល្បឿន,,
d168_07,168,vocab,落としましょう,,,សូមបន្ថយ (ល្បឿន),,
d168_08,168,vocab,荷物,にもつ,,អីវ៉ាន់ / ភស្តុភារ,,
d168_09,168,vocab,運ぶ,はこぶ,,ដឹកជញ្ជូន / ជញ្ជូន,,
d168_10,168,vocab,重心,じゅうしん,,ផ្ចិតទម្ងន់ / ចំណុចកណ្តាលនៃទម្ងន់,,
d168_11,168,vocab,近い,ちかい,,ដែលនៅជិត,,
d168_12,168,vocab,荷台,にだい,,ទ្រុងឡាន / កន្លែងដាក់អីវ៉ាន់លើឡាន,,
d168_13,168,vocab,壁,かべ,,ជញ្ជាំង / របាំងទ្រុងឡាន,,
d168_14,168,vocab,固定,こてい,,ការចងរឹតឱ្យជាប់ / ការបង្កកឱ្យនៅស្ងៀម,,
d168_15,168,vocab,操作,そうさ,,ការបញ្ជា / ការរៀបចំដំណើរការ,,
d168_16,168,vocab,運転位置,うんてんいち,,ទីតាំងបើកបរ,,
d168_17,168,vocab,離れる,はなれる,,ចាកចេញពី / ដើរចេញពី,,
d168_18,168,vocab,場合,ばあい,,ករណី / ក្នុងករណី,,
d168_19,168,vocab,運転席,うんてんせき,,កៅអីអ្នកបើកបរ,,
d168_20,168,vocab,違う,ちがう,,ដែលខុសគ្នា / មិនដូចគ្នា,,
d168_21,168,vocab,止める,とめる,,ការបិទ / ការបញ្ឈប់ (ម៉ាស៊ីន),,
d168_22,168,vocab,動かせなく,,,មិនអាចដំណើរការបាន / មិនអាចកម្រើកបាន,,
d168_23,168,vocab,運転者,うんてんしゃ,,អ្នកបើកបរ,,
d168_24,168,vocab,一人,いちにん / ひとり,,មនុស្សម្នាក់,,
d168_25,168,vocab,荷役作業,にやくさぎょう,,ការងារលើកដាក់ទំនិញ,,
d168_26,168,vocab,一番低い,いちばんひくい / 最も低い,,ដែលទាបបំផុត,,
d168_27,168,vocab,位置,いち,,ទីតាំង / កន្លែង,,
d168_28,168,vocab,確実,かくじつ,,ដែលប្រាកដប្រជា / យ៉ាងច្បាស់លាស់,,
d168_29,168,vocab,車輪,しゃりん,,កង់ឡាន,,
d168_30,168,vocab,動き出す,,,ចាប់ផ្តើមរំកិល / ចាប់ផ្តើមរត់,,
d168_31,168,vocab,防ぐ,ふせぐ,,ការការពារ / ការទប់ស្កាត់,,
d168_32,168,vocab,対策,たいさく,,វិធានការ / ការដោះស្រាយ,,
d168_33,168,vocab,必要,ひつよう,,ដែលចាំបាច់,,
d168_34,168,vocab,使用,しよう,,ការប្រើប្រាស់,,
d168_35,168,vocab,積卸す,つみおろす,,លើកដាក់និងទម្លាក់អីវ៉ាន់,,
d168_36,168,vocab,特別教育,とくべつきょういく,,ការអប់រំពិសេស / ការបណ្តុះបណ្តាលពិសេស,,
d168_37,168,grammar,〜の前,,វេយ្យាករណ៍,មុនពេល... / នៅខាងមុខ...,,
d168_38,168,grammar,〜中,,វេយ្យាករណ៍,នៅក្នុងកំឡុងពេល...,,
d168_39,168,grammar,〜場合,,វេយ្យាករណ៍,ក្នុងករណី... / នៅពេលដែល...,,
d168_40,168,grammar,〜上,,វេយ្យាករណ៍,នៅខាងលើ...,,
d168_41,168,grammar,〜たまま,,វេយ្យាករណ៍,ទាំងនៅរក្សាស្ថានភាពដដែល (ឧទាហរណ៍៖ エンジンをつ帰たまま = ទាំងកំពុងឆេះម៉ាស៊ីនចោល),,
d169_01,169,vocab,テールゲートリフター,,,កន្ទុយឡានលើកដាក់អីវ៉ាន់ (ជណ្តើរយន្តកន្ទុយឡាន),,
d169_02,169,vocab,ロールボックス,,,ឡានរុញទ្រុងដែក (កន្ត្រកដែកមានកង់សម្រាប់ដាក់ទំនិញ),,
d169_03,169,vocab,ストッパー,,,គន្លឹះទប់ / ដុំកល់ការពារការរំកិល,,
d169_04,169,vocab,作業,さぎょう,,ការងារ / សកម្មភាពការងារ,,
d169_05,169,vocab,基本事項,きほんじこう,,ចំណុចមូលដ្ឋាន / គោលការណ៍គ្រឹះ,,
d169_06,169,vocab,最大荷重,さいだいかじゅう,,ទម្ងន់ផ្ទុកអតិបរមា,,
d169_07,169,vocab,を超える,をこえる,,លើសពី / ហួសពី,,
d169_08,169,vocab,下,した,,ខាងក្រោម,,
d169_09,169,vocab,入らない,,,មិនចូល / កុំចូលទៅក្រោម,,
d169_10,169,vocab,水平な,すいへいな,,ដែលរាបស្មើ / ដែលមានកម្រិតស្មើល្អ,,
d169_11,169,vocab,場所,ばしょ,,ទីកន្លែង,,
d169_12,169,vocab,昇降,しょうこう,,ការឡើងនិងចុះ,,
d169_13,169,vocab,操作,そうさ,,ការបញ្ជា / ការរៀបចំដំណើរការ,,
d169_14,169,vocab,離れて,はなれて,,ចាកចេញពី / នៅឱ្យឆ្ងាយពី,,
d169_15,169,vocab,乗って,のって,,ឡើងជិះ / ឡើងលើ,,
d169_16,169,vocab,接地麵,せっちめん,,ផ្ទៃដី / ផ្ទៃដែលប៉ះនឹងដី,,
d169_17,169,vocab,移動,いどう,,ការផ្លាស់ទី / ការបម្លាស់ទី,,
d169_18,169,vocab,段差,だんさ,,កម្រិតកម្ពស់ខុសគ្នា / ថ្នាក់ជណ្ដើរតូចៗ,,
d169_19,169,vocab,十分注意,じゅうぶんちゅうい,,ការប្រុងប្រយ័ត្នឱ្យបានដិតដល់,,
d169_20,169,vocab,手順,てじゅん,,លំដាប់លំដោយនៃកិច្ចការ / ជំហានការងារ,,
d169_21,169,vocab,わずかに,,,បន្តិចបន្តួច,,
d169_22,169,vocab,荷台側,にだいeditor / にだいがわ,,ផ្នែកខាងទ្រុងឡាន,,
d169_23,169,vocab,押し,おし,,ការរុញទៅមុខ,,
d169_24,169,vocab,足,あし,,ជើង,,
d169_25,169,vocab,解除,かいじょ,,ការដោះលែង / ការដោះគន្លឹះ,,
d169_26,169,vocab,ゆっくり,,,យឺតៗ,,
d169_27,169,vocab,引き出す,ひきだす,,ទាញចេញមកក្រៅ,,
d169_28,169,grammar,〜の前,,វេយ្យាករណ៍,មុនពេល... / នៅខាងមុខ...,,
d169_29,169,grammar,〜中,,វេយ្យាករណ៍,នៅក្នុងកំឡុងពេល...,,
d169_30,169,grammar,〜場合,,វេយ្យាករណ៍,ក្នុងករណី... / នៅពេលដែល...,,
d169_31,169,grammar,〜上,,វេយ្យាករណ៍,នៅខាងលើ...,,
d169_32,169,grammar,〜側,,វេយ្យាករណ៍,នៅខាង... / ផ្នែកខាង... (ឧទាហរណ៍៖ 荷台側 = ផ្នែកខាងទ្រុងឡាន),,
d169_33,169,grammar,〜ないようにします,,វេយ្យាករណ៍,សូមកុំ... / ព្យាយាមកុំឱ្យមាន... (ឧទាហរណ៍៖ 乗って操作しないようにします = សូមកុំឡើងជិះបញ្ជាលើនោះ),,
d170_01,170,vocab,リフター,,,កន្ទុយឡានលើកដាក់អីវ៉ាន់ (ជណ្តើរយន្តកន្ទុយឡាន),,
d170_02,170,vocab,ロールボックス,,,ឡានរុញទ្រុងដែក (កន្ត្រកដែកមានកង់សម្រាប់ដាក់ទំនិញ),,
d170_03,170,vocab,ストッパー,,,គន្លឹះទប់ / ដុំកល់ការពារការរំកិល,,
d170_04,170,vocab,スペース,,,ចន្លោះទំនេរ / លំហ,,
d170_05,170,vocab,フォークリフト,,,ឡានស្ទូចលើកទំនិញ (ហ្វកលីហ្វ / រទេះលើកទំនិញ),,
d170_06,170,vocab,レバー,,,ដងថ្លឹង / ចង្កឹះបញ្ជា,,
d170_07,170,vocab,ハンドル,,,ចង្កូត / កន្លែងកាន់បញ្ជា,,
d170_08,170,vocab,シートベルト,,,ខ្សែក្រវាត់សុវត្ថិភាព,,
d170_09,170,vocab,ブレーキ,,,ហ្វ្រាំង,,
d170_10,170,vocab,荷台,にだい,,ទ្រុងឡាន / កន្លែងដាក់អីវ៉ាន់លើឡាន,,
d170_11,170,vocab,高さ,たかさ,,កម្ពស់,,
d170_12,170,vocab,移動,いどう,,ការផ្លាស់ទី / ការបម្លាស់ទី,,
d170_13,170,vocab,確認,かくにん,,ការបញ្ជាក់ / ការផ្ទៀងផ្ទាត់,,
d170_14,170,vocab,側面,そくめん,,ផ្នែកចំហៀង / ខាងចំហៀង,,
d170_15,170,vocab,落下防止枠,らっかぼうしわく,,របងការពារការធ្លាក់ / ស៊ុមការពារការធ្លាក់,,
d170_16,170,vocab,十分,じゅうぶん,,ដែលគ្រប់គ្រាន់ / ឱ្យបានល្អ,,
d170_17,170,vocab,確保,かくほ,,ការធានាឱ្យមាន / ការរក្សាទុកឱ្យបាន,,
d170_18,170,vocab,取扱い,とりあつかい,,ការប្រើប្រាស់ / ការចាត់ចែង,,
d170_19,170,vocab,作業,さぎょう,,ការងារ / សកម្មភាពការងារ,,
d170_20,170,vocab,始める,はじめる,,ចាប់ផ្តើម,,
d170_21,170,vocab,前,まえ,,មុនពេល / ខាងមុខ,,
d170_22,170,vocab,注意点,ちゅういてん,,ចំណុចគួរប្រុងប្រយ័ត្ន,,
d170_23,170,vocab,運転,うんてん,,ការបើកបរ,,
d170_24,170,vocab,技能講習修了証,ぎのうこうしゅうしゅうりょうしょう,,វិញ្ញាបនបត្របញ្ជាក់ការបញ្ចប់វគ្គបណ្តុះបណ្តាលជំនាញ,,
d170_25,170,vocab,持っている,もっている,,មានជាប់នឹងខ្លួន,,
